# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
#
# Results of Query: Database UKIDSSDR9PLUS 09/07/14 20:06
# SELECT my.sdss_dr8objid  sdss_dr8objid, x.distanceMins    
# distanceMins, u.sourceID        ukidss_objid, u.ebv             eBV,  
#  u.yAperMag4       ukidss_y_mag, u.yAperMag4Err    ukidss_y_err,   
# u.j_1AperMag4     ukidss_j_mag, u.j_1AperMag4Err  ukidss_j_err,   
# u.hAperMag4       ukidss_h_mag, u.hAperMag4Err    ukidss_h_err,   
# u.kAperMag4       ukidss_k_mag,    u.kAperMag4Err    ukidss_k_err   
# FROM  lasSourceXDR8PhotoObj x,  lasSource u,  #userTable my   WHERE 
# x.slaveObjID=my.sdss_dr8objID and x.masterObjID=u.sourceID and 
# x.sdssPrimary=1 and x.distanceMins < .01 and u.pNoise < .05   and 
# x.distanceMins IN ( SELECT MIN(distanceMins) FROM 
# lasSourceXDR8PhotoObj WHERE masterObjID=x.masterObjID AND 
# sdssPrimary=1) order by my.sdss_dr8objid,u.sourceid
# Column Headers at start of file AND below
#
# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
 1237667442437259330,     +0.001193,        433798759875,     +0.013314,    +15.361333,     +0.004883,    +14.872306,     +0.004211,    +14.197604,     +0.004367,    +13.868259,     +0.005463
 1237667442437849249,     +0.002412,        433798996784,     +0.009738,    +17.880962,     +0.026590,    +17.301844,     +0.026574,    +16.592506,     +0.026652,    +16.023079,     +0.030246
 1237667442438832271,     +0.003516,        433799255441,     +0.013181,    +16.721582,     +0.010183,    +16.153759,     +0.008967,    +15.539829,     +0.008899,    +14.957471,     +0.010645
 1237667442973343926,     +0.001776,        433798254856,     +0.015749,    +16.870256,     +0.012324,    +16.359795,     +0.011983,    +15.693413,     +0.012279,    +15.219178,     +0.015817
 1237667442974392685,     +0.002265,        433798439737,     +0.008053,    +16.720966,     +0.011093,    +16.103504,     +0.010892,    +15.412200,     +0.010229,    +14.775353,     +0.011045
 1237667442974392685,     +0.000988,        433798489339,     +0.008054,    +16.713340,     +0.009795,    +16.076187,     +0.008702,    +15.421505,     +0.008914,    +14.811810,     +0.010052
 1237667443510345877,     +0.002980,        433797735284,     +0.011977,    +17.040295,     +0.016256,    +16.503227,     +0.013786,    +15.842609,     +0.015633,    +15.261888,     +0.015660
 1237667443510345877,     +0.004207,        433797755898,     +0.011979,    +17.101233,     +0.016181,    +16.534664,     +0.013873,    +15.801373,     +0.015060,    +15.320134,     +0.015952
 1237667443511656680,     +0.001523,        433798016403,     +0.010208,    +15.674671,     +0.005932,    +15.216340,     +0.005142,    +14.590256,     +0.005729,    +14.278173,     +0.007265
 1237667443511853142,     +0.002882,        433797995902,     +0.008043,    +16.590729,     +0.011148,    +15.952388,     +0.009541,    +15.299006,     +0.009844,    +14.707598,     +0.009649
 1237667443512049741,     +0.002720,        433798030480,     +0.009663,    +16.176367,     +0.008485,    +15.554822,     +0.007359,    +14.874769,     +0.007397,    +14.412979,     +0.008107
 1237667443512049741,     +0.002199,        433798210824,     +0.009664,    +16.218264,     +0.007701,    +15.623257,     +0.006989,    +14.875098,     +0.006334,    +14.457188,     +0.008417
 1237667443512049830,     +0.002388,        433798030423,     +0.010183,    +17.122587,     +0.017208,    +16.442520,     +0.014932,    +15.765944,     +0.015379,    +15.066790,     +0.013728
 1237667443512115380,     +0.002026,        433797977729,     +0.010360,    +15.749786,     +0.005478,    +15.161204,     +0.004675,    +14.457405,     +0.004620,    +13.915629,     +0.004895
 1237667443513491597,     +0.002712,        433798468458,     +0.013689,    +16.671230,     +0.011649,    +16.092712,     +0.011089,    +15.390707,     +0.009332,    +14.787262,     +0.010859
 1237667443513884789,     +0.000491,        433798450443,     +0.016555,    +16.849829,     +0.012853,    +16.281150,     +0.013239,    +15.539572,     +0.010398,    +14.950970,     +0.012174
 1237667444047937625,     +0.007373,        433797527577,     +0.009865,    +16.694466,     +0.013280,    +16.095272,     +0.011324,    +15.379844,     +0.011408,    +14.754299,     +0.011448
 1237667444583694419,     +0.001327,        433796766179,     +0.015453,    +16.592560,     +0.011129,    +15.938329,     +0.009595,    +15.171361,     +0.007262,    +14.508419,     +0.008340
 1237667444584087653,     +0.004088,        433796771942,     +0.015485,    +17.705477,     +0.028211,    +17.131197,     +0.026620,    +16.420404,     +0.020610,    +15.668841,     +0.022241
 1237667444584284234,     +0.003633,        433797085058,     +0.012986,    +16.207338,     +0.008955,    +15.691589,     +0.008510,    +15.013384,     +0.006728,    +14.544588,     +0.008884
 1237667444585267353,     +0.000883,        433797055701,     +0.009309,    +17.041042,     +0.015559,    +16.628414,     +0.017873,    +15.951187,     +0.013445,    +15.604751,     +0.021432
 1237667444585857130,     +0.002723,        433797295519,     +0.008867,    +17.117800,     +0.015599,    +16.500933,     +0.014974,    +15.758971,     +0.013356,    +15.070371,     +0.013248
 1237667444587823222,     +0.004475,        433797754343,     +0.017160,    +16.594374,     +0.009182,    +16.038883,     +0.008640,    +15.353617,     +0.008444,    +14.810433,     +0.009264
 1237667444589068368,     +0.001920,        433798211992,     +0.013880,    +15.936204,     +0.007196,    +15.356159,     +0.007358,    +14.709423,     +0.006655,    +14.215556,     +0.009041
 1237667446196732063,     +0.001355,        433802079701,     +0.016696,    +16.461397,     +0.011509,    +15.901598,     +0.010442,    +15.200561,     +0.012260,    +14.640290,     +0.012066
 1237667446196994085,     +0.005854,        433802103038,     +0.017390,    +16.407167,     +0.009755,    +15.884289,     +0.008732,    +15.186060,     +0.010501,    +14.780137,     +0.012125
 1237667446198304861,     +0.002243,        433802296432,     +0.011469,    +16.420673,     +0.009635,    +15.950288,     +0.009634,    +15.317101,     +0.008379,    +15.025276,     +0.012684
 1237667446201581673,     +0.000442,        433803352927,     +0.014740,    +16.693575,     +0.012603,    +16.164745,     +0.012367,    +15.455119,     +0.009107,    +15.025185,     +0.011947
 1237667446733340829,     +0.002414,        433801670048,     +0.012967,    +16.363270,     +0.009084,    +15.838472,     +0.007907,    +15.134140,     +0.007751,    +14.692879,     +0.008582
 1237667446735896722,     +0.000951,        433802080945,     +0.010803,    +16.758041,     +0.011910,    +16.205946,     +0.011929,    +15.489351,     +0.009843,    +14.952023,     +0.011906
 1237667447268966539,     +0.002579,        433801019102,     +0.016493,    +16.762620,     +0.012842,    +16.152958,     +0.010936,    +15.415159,     +0.008521,    +14.805669,     +0.010283
 1237667447270932565,     +0.006250,        433801451051,     +0.016662,    +16.183897,     +0.008696,    +15.682640,     +0.008109,    +15.001674,     +0.007761,    +14.583290,     +0.008969
 1237667447271129164,     +0.007843,        433801487432,     +0.016892,    +16.360476,     +0.008947,    +15.724843,     +0.007229,    +14.929819,     +0.006667,    +14.358191,     +0.006927
 1237667447272046670,     +0.001889,        433801462981,     +0.014595,    +16.584463,     +0.010104,    +16.006940,     +0.008941,    +15.313867,     +0.008976,    +14.826336,     +0.010291
 1237667447274274890,     +0.004648,        433802069755,     +0.014719,    +15.401157,     +0.005027,    +14.850364,     +0.004313,    +14.159919,     +0.003653,    +13.553648,     +0.004127
 1237667447275520159,     +0.003259,        433802548162,     +0.013945,    +16.903313,     +0.014808,    +16.373780,     +0.013291,    +15.696996,     +0.015183,    +15.191729,     +0.016290
 1237667447806165187,     +0.001828,        433800773387,     +0.016808,    +16.530012,     +0.010855,    +16.015236,     +0.010017,    +15.345781,     +0.007904,    +14.952536,     +0.011365
 1237667447806230609,     +0.002310,        433800771203,     +0.015913,    +16.282990,     +0.008821,    +15.749623,     +0.007960,    +15.067040,     +0.006509,    +14.622429,     +0.008621
 1237667447806230609,     +0.005360,        433800773429,     +0.015911,    +17.016360,     +0.015995,    +15.763611,     +0.008259,    +15.069344,     +0.006437,    +14.663050,     +0.009029
 1237667447807606875,     +0.003006,        433800744225,     +0.014072, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.212369,     +0.008390,    +14.628699,     +0.008728
 1237667447807672430,     +0.000356,        433801023636,     +0.010315,    +17.135160,     +0.017771,    +16.533148,     +0.018168,    +15.852302,     +0.014709,    +15.307420,     +0.016237
 1237667447808721086,     +0.002605,        433800975512,     +0.015655,    +16.525328,     +0.010306,    +16.030900,     +0.009270,    +15.339017,     +0.009047,    +14.850701,     +0.010576
 1237667447810556115,     +0.000714,        433801432766,     +0.012862,    +16.788816,     +0.012980,    +16.219057,     +0.011756,    +15.493766,     +0.011431,    +14.941288,     +0.012358
 1237667447811539263,     +0.002169,        433801865781,     +0.013875,    +16.570618,     +0.010047,    +16.029764,     +0.008924,    +15.318676,     +0.009341,    +14.912296,     +0.011075
 1237667448343822505,     +0.002936,        433800263180,     +0.013773,    +15.940722,     +0.006922,    +15.392664,     +0.006003,    +14.697495,     +0.005572,    +14.271815,     +0.006690
 1237667448344084574,     +0.007735,        433800470356,     +0.016489,    +15.981390,     +0.007868,    +15.300653,     +0.007191,    +14.580204,     +0.005515,    +14.050421,     +0.006015
 1237667448345002204,     +0.001742,        433800496160,     +0.017576,    +15.897432,     +0.006625,    +15.324655,     +0.006906,    +14.692184,     +0.005448,    +14.083390,     +0.005823
 1237667448345067683,     +0.002248,        433800496354,     +0.017853,    +17.240297,     +0.017693,    +16.760023,     +0.023217,    +16.035820,     +0.016155,    +15.536492,     +0.019111
 1237667448345526418,     +0.001633,        433800480027,     +0.015180,    +16.556677,     +0.011262,    +15.959994,     +0.010050,    +15.264728,     +0.009152,    +14.654183,     +0.009932
 1237667448880562250,     +0.001561,        433799764188,     +0.008927,    +15.704200,     +0.005648,    +15.133623,     +0.004760,    +14.411788,     +0.004245,    +13.957828,     +0.005301
 1237667448885018753,     +0.002945,        433800969185,     +0.010008,    +16.445818,     +0.009283,    +15.878080,     +0.007887,    +15.124518,     +0.010253,    +14.666595,     +0.009489
 1237667448885805133,     +0.003021,        433801253823,     +0.013701,    +16.049587,     +0.006882,    +15.421671,     +0.005404,    +14.681996,     +0.005460,    +14.096792,     +0.005783
 1237667735585685549,     +0.002436,        433803092873,     +0.029660,    +16.221468,     +0.008199,    +15.608136,     +0.007891,    +14.895193,     +0.006077,    +14.229701,     +0.006996
 1237667735585947815,     +0.002803,        433803102317,     +0.030825,    +16.012457,     +0.007277,    +15.343633,     +0.006154,    +14.592299,     +0.004783,    +13.947484,     +0.005550
 1237667735586078796,     +0.005292,        433803309488,     +0.035431,    +16.891285,     +0.013169,    +16.236814,     +0.011325,    +15.499150,     +0.009285,    +14.811185,     +0.010323
 1237667735587717211,     +0.000999,        433803353895,     +0.015086,    +17.104809,     +0.012024,    +16.524506,     +0.011566,    +15.894517,     +0.011630,    +15.181707,     +0.011914
 1237667735587717211,     +0.002951,        433803432143,     +0.015087,    +17.068150,     +0.014568,    +16.565416,     +0.014768,    +15.849709,     +0.011715,    +15.144350,     +0.012929
 1237667735588569133,     +0.001779,        433803491697,     +0.014635,    +15.783712,     +0.005661,    +15.241063,     +0.005071,    +14.485750,     +0.004090,    +14.006504,     +0.005054
 1237667736125178005,     +0.002322,        433803139433,     +0.016856,    +16.627530,     +0.009697,    +16.053041,     +0.009337,    +15.358790,     +0.007727,    +14.962569,     +0.010954
 1237667736125833327,     +0.001287,        433803303759,     +0.014394,    +17.264393,     +0.016908,    +16.739016,     +0.016818,    +16.066300,     +0.014574,    +15.362198,     +0.015038
 1237667736127144059,     +0.002504,        433803464383,     +0.012546,    +16.065624,     +0.008207,    +15.588207,     +0.007516,    +14.924000,     +0.005877,    +14.502170,     +0.007593
 1237667736660738275,     +0.004615,        433802549936,     +0.018602,    +16.020042,     +0.007480,    +15.333189,     +0.005725,    +14.481386,     +0.004455,    +13.816755,     +0.004642
 1237667736664539332,     +0.005718,        433803339090,     +0.012668,    +16.965260,     +0.016064,    +16.366894,     +0.015044,    +15.571351,     +0.010257,    +15.013467,     +0.012057
 1237667782837928059,     +0.004825,        433803329022,     +0.032220,    +16.415419,     +0.009043,    +15.793388,     +0.007945,    +14.993729,     +0.006382,    +14.104225,     +0.006081
 1237667782839959715,     +0.001904,        433803603237,     +0.022898,    +16.727514,     +0.011185,    +16.123856,     +0.010303,    +15.441868,     +0.008272,    +14.826057,     +0.009687
 1237667783374405722,     +0.006142,        433802872131,     +0.028284,    +16.441225,     +0.009744,    +15.895885,     +0.009503,    +15.203644,     +0.007570,    +14.317694,     +0.007597
 1237667783374536803,     +0.003004,        433802922680,     +0.025664,    +16.617820,     +0.009904,    +16.050098,     +0.008971,    +15.346796,     +0.007757,    +14.854092,     +0.010544
 1237667783374798953,     +0.006642,        433802926246,     +0.029877,    +16.696856,     +0.010181,    +16.165188,     +0.009791,    +15.487097,     +0.008622,    +15.063746,     +0.012637
 1237667783376175227,     +0.001298,        433803136349,     +0.017736,    +16.655405,     +0.008649,    +15.971733,     +0.007200,    +15.334394,     +0.008241, -9.999995E008, -9.999995E008
 1237667783376568456,     +0.002218,        433803165246,     +0.017444,    +16.924340,     +0.010223,    +16.374870,     +0.010021,    +15.702903,     +0.009671,    +15.293383,     +0.012888
 1237667783377551471,     +0.003448,        433803491814,     +0.013711,    +17.603212,     +0.020924,    +17.015846,     +0.021224,    +16.350136,     +0.017304,    +15.783163,     +0.021242
 1237667783916585167,     +0.001637,        433803492702,     +0.013965,    +16.135311,     +0.008118,    +15.623389,     +0.007533,    +14.908101,     +0.005689,    +14.461037,     +0.007259
 1237667910062244048,     +0.002648,        433802744841,     +0.013538,    +16.235346,     +0.008407,    +15.688027,     +0.007238,    +14.960638,     +0.006283,    +14.428505,     +0.007548
 1237667910062899343,     +0.003326,        433802876435,     +0.028925,    +15.991962,     +0.007178,    +15.447345,     +0.006815,    +14.767876,     +0.005554,    +14.236978,     +0.006861
 1237667910063227057,     +0.001132,        433802869279,     +0.020228,    +16.846245,     +0.014337,    +16.199873,     +0.013624,    +15.498327,     +0.009720,    +14.869637,     +0.010874
 1237667910063227057,     +0.002305,        433802918735,     +0.020228,    +16.784279,     +0.011158,    +16.156818,     +0.010578,    +15.472105,     +0.008586,    +14.870978,     +0.010378
 1237667910063947972,     +0.001194,        433803163621,     +0.015847,    +15.469566,     +0.004967,    +14.830247,     +0.004551,    +14.332517,     +0.003831,    +13.968100,     +0.005212
 1237667910597541999,     +0.001432,        433801892758,     +0.017133,    +15.889502,     +0.006646,    +15.330329,     +0.005450,    +14.612035,     +0.005275,    +14.182039,     +0.005903
 1237667910600097830,     +0.006002,        433802491648,     +0.021291,    +15.919201,     +0.006550,    +15.402874,     +0.006007,    +14.747205,     +0.005187,    +14.307728,     +0.006738
 1237667910600097830,     +0.004536,        433802681467,     +0.021291,    +15.961416,     +0.006608,    +15.439448,     +0.006189,    +14.755602,     +0.005286,    +14.339115,     +0.006855
